,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
252,23346.920312399998,192.62513489560246,23620.765234600003,778.6990926306006
253,23345.4195314,192.8160085366839,23620.448828200002,778.7015961701346
254,23343.9292968,192.9602698336206,23620.0152344,778.8187964030776
255,23342.1019534,192.79243130252743,23619.3417972,779.0749190237832
256,23340.6058594,192.94758773388628,23619.152734199997,779.2065868742978
257,23338.7921874,193.2686711588486,23618.5625,779.3024176223912
258,23337.04375,193.321367579743,23618.158203,779.4759514727488
259,23335.8476562,193.369999059678,23617.846093599997,779.3127125033518
260,23334.1824218,193.08707330690248,23617.3035156,779.9182623040468
261,23332.6230468,192.99705092779803,23616.81875,780.0180656657471
262,23331.192968800002,193.23056665923156,23616.4953124,779.4843183110877
263,23329.9515626,193.2774494064235,23616.455077799998,779.1849183895393
264,23328.5515624,192.9660005283964,23616.3375,779.3847562612015
265,23327.0765626,192.74438851494418,23616.0999996,779.6009293116892
266,23325.7445314,192.58446121439985,23615.8203124,779.9219885315558
267,23324.4484376,192.49307180141847,23615.8789062,779.9321928057401
268,23323.0933594,192.65681626816024,23615.6656248,779.7761728198196
269,23321.788280999997,192.62304613518705,23615.2589844,780.1133580482438
270,23320.225,192.65349157369062,23614.7875002,780.3032985443605
271,23319.119140400002,192.58512973788663,23614.8886718,780.1171888025245
272,23317.6445312,192.72044666679784,23614.755468800002,780.1512910020383
273,23316.369922,192.5930132671829,23614.677343800002,780.4324569548631
274,23315.116797000002,192.50123955183827,23614.603125,780.8440103854169
275,23313.8820312,192.47201694929075,23614.2550782,781.1404411524707
276,23312.628124799998,192.30217479917016,23614.003515800003,781.3430171014398
277,23311.5070312,192.30288562549504,23613.842578,781.2441524391187
278,23310.072656199998,192.284594368894,23613.325,781.4885645661885
279,23308.689062600002,192.28981294679497,23613.168750200002,781.5316344170636
280,23307.457421799998,192.27505404919148,23612.7207032,781.6550607636464
281,23306.3558596,192.09850506888404,23612.4109374,782.1087337420798
282,23305.370703400004,191.9691555536327,23612.5839842,781.9129107173528
283,23304.2738278,192.21369473885755,23612.7773436,781.5028753607144
284,23303.0929688,192.18147429712246,23612.1484374,781.7274714183354
285,23302.130859599998,192.16938067991248,23612.1277344,781.4187034926822
286,23301.034374799998,191.96502118530415,23611.6046876,781.7507235472492
287,23299.7195312,192.03719220649083,23611.3511718,781.6515016244618
288,23298.4980468,192.00999957228467,23611.0484374,781.4313632078919
289,23297.003125,191.95455993934127,23610.5757812,781.3006052457148
290,23295.7500002,192.1353636141738,23610.5058592,780.8853101921358
291,23294.5675782,192.15047541360457,23610.2742186,780.9725135340065
292,23293.422656400002,192.20275106566424,23610.120703,780.9590305910207
293,23292.4285156,192.35619416974868,23609.8921874,780.8035138272486
294,23291.7035156,192.239988259918,23609.7734378,780.9475069820663
295,23290.541406,192.2029337272629,23609.503515800003,781.0697860869866
296,23289.4953124,192.23119200486965,23609.3265628,781.244717244147
297,23288.4898436,192.0785716076007,23609.236718599997,781.379008759114
298,23287.474218800002,192.40872248209348,23609.2597656,780.7733328238157
299,23286.164452999998,192.40335502142798,23608.7921874,781.1489319764314
