,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
191,23510.0222656,189.0679637676497,23651.1011718,743.2802972273824
192,23508.3402344,189.2713698926706,23650.088672,743.4055248484965
193,23506.8054688,189.70223106000802,23649.051171799998,742.9316324066866
194,23505.3066406,190.1885899188118,23647.9675782,742.5750961147307
195,23503.8855468,189.97988465688405,23646.821875200003,742.8572779272486
196,23502.0449218,189.86736244444322,23645.1949218,743.2972293490145
197,23499.9089844,190.3006392719275,23643.53125,742.8227555676581
198,23497.9460936,190.24582895724643,23642.0265626,743.2494181873485
199,23496.398827999998,190.61645323231988,23641.1550782,743.0854256635429
200,23495.0820312,190.68578503665807,23640.1820314,743.0486950310702
201,23493.6343748,190.55435283915287,23639.142968599997,743.3194630335578
202,23492.105078,190.45447098472403,23638.0136718,743.7536212746462
203,23490.7753906,190.6067963860067,23637.1609374,743.8223130012326
204,23489.125781,190.81389119991226,23635.891406400002,743.9365072840203
205,23487.729297,190.83966976469296,23634.9785156,744.1727351576926
206,23486.055469000003,190.78600766872648,23633.864453,744.6490535286954
207,23484.743359199998,190.83140178577088,23633.0285156,744.8828208418649
208,23483.11875,191.00938698554242,23631.8070314,744.7004090287855
209,23482.025,191.12851542848597,23631.1796876,744.63486074313
210,23480.7929686,191.45748568522026,23630.2937498,744.2562697075601
211,23479.587109199998,191.4857588294314,23629.3195314,744.4608763380353
212,23478.497656400003,191.62235613913575,23628.579297,744.4709156174393
213,23477.2535156,191.85930968715522,23627.8234374,744.4601666757633
214,23475.936718599998,191.95846221267962,23626.884375,744.4024272851698
215,23474.6714842,192.1103073142897,23626.0773438,744.5141419661537
216,23473.5,192.06007428431488,23625.2992188,744.7372137270423
217,23472.471484600002,192.06580130603567,23624.6242188,744.788021604622
218,23471.3488282,192.20692615369822,23623.8902344,744.640179861594
219,23470.442968800002,192.10307179686654,23623.142187600002,745.010030938245
220,23469.7472656,192.06770240488552,23622.766406,745.0350101972498
221,23468.8234374,192.03070822590306,23622.1347656,745.1288761360128
222,23467.6730468,192.2026423124871,23621.194922000002,744.9818076122775
223,23466.855078,192.16684206789935,23620.6667968,744.9920887900297
224,23466.053905999997,191.93341177518772,23619.98125,745.3429081412835
225,23465.089453200002,191.82336434411474,23619.251172,745.6982653984317
226,23464.0558594,192.0096533791779,23618.5152344,745.5876801152273
227,23463.1179686,191.99105060016052,23617.7648436,745.7472989688197
228,23462.1386718,192.00436983218185,23617.2246096,745.8320789610804
229,23461.194140800002,192.13354139240292,23616.560547,745.8337429000735
230,23460.3449218,192.11384322405775,23615.933203,745.9380114313581
231,23459.4910156,191.75404046219268,23615.3378906,746.3966863333369
232,23458.605078200002,191.7136665746179,23614.8191406,746.6225972323842
233,23457.7429688,191.73497830071105,23614.2703124,746.6140973736989
234,23457.081640800003,191.7520293835418,23613.8152344,746.816898152853
235,23456.4453126,191.69845727228184,23613.404297,746.8467687536227
236,23455.4816406,191.89156999727376,23612.732812399998,746.7121165091492
237,23454.602734199998,191.89911128172344,23612.2726562,746.7563045136916
238,23453.704296599997,191.54484656557582,23611.533203400002,747.2807691276215
239,23453.045312399998,191.50319083018618,23611.1332028,747.4263072306022
240,23452.2929688,191.4576063292681,23610.5277344,747.5781287646215
241,23451.4515626,191.32301501789408,23610.030859600003,747.9934414331225
242,23450.5710938,191.49735380386846,23609.4953124,747.9414237788532
243,23449.6742188,191.63675506342216,23608.8308594,747.9386041174288
244,23448.8589842,191.75014730994474,23608.360547,747.7799585696216
245,23448.0230468,191.74194717578752,23607.7746096,747.8449891309145
246,23447.3808594,191.77825995215593,23607.380078,748.0547748089526
247,23446.721093599997,191.57591361527818,23606.865624799997,748.4140036973936
248,23446.1874998,191.51399466481647,23606.569922000002,748.6141598017031
249,23445.630468800002,191.50502375607593,23606.2355468,748.6737938663323
250,23444.8507812,191.41297828419326,23605.7453126,748.880790019832
251,23444.1085938,191.30492107000322,23605.1898438,749.0651208190494
252,23443.382422000002,191.3370540448606,23604.7640628,749.2578994807883
253,23442.9496094,191.2700172390595,23604.5386718,749.339749230342
254,23442.2582032,191.09432476228505,23603.9359376,749.6109715171328
255,23441.566796799998,190.842622195156,23603.4421876,750.0034629367638
256,23440.9140626,190.75724390816808,23602.9042968,750.0503626758873
257,23440.150781199998,190.62372415839158,23602.40625,750.354497643577
258,23439.6097656,190.59747092103257,23602.0046876,750.4013430633272
259,23439.1410156,190.64778173780812,23601.684375,750.4173766956742
260,23438.3101562,190.8353134646728,23601.120703,750.2980745223532
261,23437.884375,190.7905969285378,23600.9015624,750.4434106597897
262,23437.1867188,190.77335427716284,23600.4734374,750.6002231357002
263,23436.4695312,191.0073302960195,23600.081640800003,750.424618332875
264,23435.9589842,191.09219461176482,23599.8441408,750.204610635273
265,23435.4589844,190.964197102298,23599.4640624,750.4847226803815
266,23435.017578,191.06900805418158,23599.1652346,750.4168331230334
267,23434.4847658,191.06882855594753,23598.7949218,750.4593059756359
268,23433.880078,191.00135083266838,23598.4042968,750.5822055570469
269,23433.4449218,191.0020712792671,23598.1238284,750.5581578596974
270,23433.0394532,191.0455744287012,23597.9820312,750.5885868745422
271,23432.475,191.14643165619322,23597.667578,750.4049209792064
272,23431.971093599997,191.17380643218883,23597.4328124,750.3678021846586
273,23431.433203200002,191.19786229776543,23597.1722656,750.4229579221599
274,23430.8066404,191.12008742150348,23596.780078,750.6367729826135
275,23430.4214842,191.04473814334253,23596.6601564,750.741213857846
276,23429.908593599997,190.8556557744769,23596.285546799998,751.1086070722068
277,23429.494922,190.9318264173577,23596.1078126,750.9877967674804
278,23428.8929688,190.64997702082073,23595.6433592,751.3537802485963
279,23428.3339842,190.6619222104322,23595.3406248,751.3300699766648
280,23427.917578,190.75571681010226,23595.036718800002,751.2860457188153
281,23427.339453,191.01462322777374,23594.680859199998,751.1127037225999
282,23426.814453,191.0605283714955,23594.3914062,751.155949229643
283,23426.369922,191.1094567428641,23594.178125,751.1353687723476
284,23425.7746096,191.22026382652285,23593.8570312,750.9985604897936
285,23425.446484199998,191.21339509743407,23593.7671872,751.0031605685534
286,23425.079687600002,191.3228852583953,23593.6980468,750.7580214014675
287,23424.5964844,191.08875375137245,23593.2394532,751.2003313402001
288,23424.193749799997,190.98260248823348,23592.9050784,751.4175763802118
289,23423.551171799998,191.08931822495356,23592.5039064,751.3135527121827
290,23423.1496094,191.04483544152168,23592.203906,751.3282934753436
291,23422.686718599998,191.20823579911777,23592.0085938,751.2233358249899
292,23422.2949218,191.29457854194771,23591.786718800002,751.1113910883082
293,23421.8800782,191.327860231051,23591.4390624,750.9970510720781
294,23421.558203,191.41703124136203,23591.403906400003,751.0069049481112
295,23421.248437399998,191.46936345793785,23591.3281248,750.9676055750681
296,23420.9160156,191.41408501982022,23591.1570312,751.1954675324567
297,23420.3027344,191.30652096758521,23590.8585936,751.4165518615656
298,23419.954297,191.2041660758489,23590.6277342,751.5293249430164
299,23419.6621092,191.24174056739733,23590.342187399998,751.4849987837068
